"dateRep","day","month","year","cases","deaths","countriesAndTerritories","geoId","countryterritoryCode","popData2020","continentExp","indicator14"
"04/04/2022",4,4,2022,14302,12,"Austria","AT","AUT",8901064,"Europe",4335.44798689235
"03/04/2022",3,4,2022,11761,23,"Austria","AT","AUT",8901064,"Europe",4593.69801183319
"02/04/2022",2,4,2022,14525,21,"Austria","AT","AUT",8901064,"Europe",4815.86246318418
"01/04/2022",1,4,2022,19566,36,"Austria","AT","AUT",8901064,"Europe",5079.23547117513
"31/03/2022",31,3,2022,22698,33,"Austria","AT","AUT",8901064,"Europe",5336.29462724906
"30/03/2022",30,3,2022,26481,37,"Austria","AT","AUT",8901064,"Europe",5656.51477171718
"29/03/2022",29,3,2022,34605,32,"Austria","AT","AUT",8901064,"Europe",5944.09836846471
"28/03/2022",28,3,2022,26396,29,"Austria","AT","AUT",8901064,"Europe",6276.10362087049
"27/03/2022",27,3,2022,21398,24,"Austria","AT","AUT",8901064,"Europe",6432.44448079465
"26/03/2022",26,3,2022,26029,35,"Austria","AT","AUT",8901064,"Europe",6581.25815071097
"25/03/2022",25,3,2022,33588,37,"Austria","AT","AUT",8901064,"Europe",6713.1187911917
"24/03/2022",24,3,2022,37756,33,"Austria","AT","AUT",8901064,"Europe",6828.37467520737
"23/03/2022",23,3,2022,41553,45,"Austria","AT","AUT",8901064,"Europe",6963.79668767689
"22/03/2022",22,3,2022,55243,34,"Austria","AT","AUT",8901064,"Europe",7063.04324966094
"21/03/2022",21,3,2022,37289,33,"Austria","AT","AUT",8901064,"Europe",7021.20555475166
"20/03/2022",20,3,2022,31536,35,"Austria","AT","AUT",8901064,"Europe",6987.40060738806
"19/03/2022",19,3,2022,37968,32,"Austria","AT","AUT",8901064,"Europe",6933.73286609331
"18/03/2022",18,3,2022,42447,38,"Austria","AT","AUT",8901064,"Europe",6819.91501240751
"17/03/2022",17,3,2022,51201,36,"Austria","AT","AUT",8901064,"Europe",6700.63713731302
"16/03/2022",16,3,2022,52079,27,"Austria","AT","AUT",8901064,"Europe",6487.37049862803
"15/03/2022",15,3,2022,64157,31,"Austria","AT","AUT",8901064,"Europe",6261.07171007871
"14/03/2022",14,3,2022,40312,28,"Austria","AT","AUT",8901064,"Europe",6004.21477701992
"13/03/2022",13,3,2022,34644,26,"Austria","AT","AUT",8901064,"Europe",5860.4342132581
"12/03/2022",12,3,2022,37766,25,"Austria","AT","AUT",8901064,"Europe",5711.21609731151
"11/03/2022",11,3,2022,43847,29,"Austria","AT","AUT",8901064,"Europe",5536.92232748804
"10/03/2022",10,3,2022,49810,24,"Austria","AT","AUT",8901064,"Europe",5329.02583331611
"09/03/2022",9,3,2022,50387,24,"Austria","AT","AUT",8901064,"Europe",5107.15348187587
"08/03/2022",8,3,2022,51519,26,"Austria","AT","AUT",8901064,"Europe",4863.95783695073
"07/03/2022",7,3,2022,34280,32,"Austria","AT","AUT",8901064,"Europe",4683.90071119588
"06/03/2022",6,3,2022,26759,21,"Austria","AT","AUT",8901064,"Europe",4566.56642396909
"05/03/2022",5,3,2022,27837,31,"Austria","AT","AUT",8901064,"Europe",4507.24767286248
"04/03/2022",4,3,2022,31830,32,"Austria","AT","AUT",8901064,"Europe",4440.71630088268
"03/03/2022",3,3,2022,32218,33,"Austria","AT","AUT",8901064,"Europe",4374.12875584312
"02/03/2022",2,3,2022,31936,31,"Austria","AT","AUT",8901064,"Europe",4357.26560330316
"01/03/2022",1,3,2022,41294,38,"Austria","AT","AUT",8901064,"Europe",4346.9072910834
"28/02/2022",28,2,2022,27514,30,"Austria","AT","AUT",8901064,"Europe",4320.80928751889
"27/02/2022",27,2,2022,21362,29,"Austria","AT","AUT",8901064,"Europe",4310.67566753817
"26/02/2022",26,2,2022,22252,28,"Austria","AT","AUT",8901064,"Europe",4342.53702703407
"25/02/2022",25,2,2022,25342,37,"Austria","AT","AUT",8901064,"Europe",4375.00505557538
"24/02/2022",24,2,2022,30061,33,"Austria","AT","AUT",8901064,"Europe",4427.65044718249
"23/02/2022",23,2,2022,28740,25,"Austria","AT","AUT",8901064,"Europe",4466.64578526792
"22/02/2022",22,2,2022,35492,29,"Austria","AT","AUT",8901064,"Europe",4541.51323931611
"21/02/2022",21,2,2022,23836,29,"Austria","AT","AUT",8901064,"Europe",4595.4281420738
"20/02/2022",20,2,2022,21479,23,"Austria","AT","AUT",8901064,"Europe",4652.4550323422
"19/02/2022",19,2,2022,21915,28,"Austria","AT","AUT",8901064,"Europe",4703.38152832066
"18/02/2022",18,2,2022,25903,20,"Austria","AT","AUT",8901064,"Europe",4795.11213490882
"17/02/2022",17,2,2022,30717,28,"Austria","AT","AUT",8901064,"Europe",4878.22579412978
"16/02/2022",16,2,2022,31014,23,"Austria","AT","AUT",8901064,"Europe",4948.20619197885
"15/02/2022",15,2,2022,38971,31,"Austria","AT","AUT",8901064,"Europe",4978.74186726441
"14/02/2022",14,2,2022,26612,36,"Austria","AT","AUT",8901064,"Europe",5036.5888842053
"13/02/2022",13,2,2022,24198,23,"Austria","AT","AUT",8901064,"Europe",5050.35128384651
"12/02/2022",12,2,2022,25142,32,"Austria","AT","AUT",8901064,"Europe",5072.97779231786
"11/02/2022",11,2,2022,30028,32,"Austria","AT","AUT",8901064,"Europe",5116.80401354265
"10/02/2022",10,2,2022,33532,26,"Austria","AT","AUT",8901064,"Europe",5158.09121246628
"09/02/2022",9,2,2022,35404,19,"Austria","AT","AUT",8901064,"Europe",5207.79313574197
"08/02/2022",8,2,2022,40291,15,"Austria","AT","AUT",8901064,"Europe",5213.00599568771
"07/02/2022",7,2,2022,28912,26,"Austria","AT","AUT",8901064,"Europe",5190.19973342513
"06/02/2022",6,2,2022,26012,19,"Austria","AT","AUT",8901064,"Europe",5166.13519462392
"05/02/2022",5,2,2022,30080,25,"Austria","AT","AUT",8901064,"Europe",5157.30478962964
"04/02/2022",4,2,2022,33301,17,"Austria","AT","AUT",8901064,"Europe",5082.76313932806
"03/02/2022",3,2,2022,36946,23,"Austria","AT","AUT",8901064,"Europe",5009.49100017706
"02/02/2022",2,2,2022,33732,21,"Austria","AT","AUT",8901064,"Europe",4928.63549795845
"01/02/2022",1,2,2022,44120,15,"Austria","AT","AUT",8901064,"Europe",4832.81549261976
"31/01/2022",31,1,2022,27837,13,"Austria","AT","AUT",8901064,"Europe",4653.79195116449
"30/01/2022",30,1,2022,26212,16,"Austria","AT","AUT",8901064,"Europe",4547.55746054629
"29/01/2022",29,1,2022,29043,14,"Austria","AT","AUT",8901064,"Europe",4434.79566038397
"28/01/2022",28,1,2022,33703,19,"Austria","AT","AUT",8901064,"Europe",4276.07306272598
"27/01/2022",27,1,2022,37956,17,"Austria","AT","AUT",8901064,"Europe",4089.82566578557
"26/01/2022",26,1,2022,35868,10,"Austria","AT","AUT",8901064,"Europe",3854.35943388341
"25/01/2022",25,1,2022,38261,14,"Austria","AT","AUT",8901064,"Europe",3641.13773364622
"24/01/2022",24,1,2022,26770,13,"Austria","AT","AUT",8901064,"Europe",3397.32418506372
"23/01/2022",23,1,2022,25226,16,"Austria","AT","AUT",8901064,"Europe",3239.30936795871
"22/01/2022",22,1,2022,23445,10,"Austria","AT","AUT",8901064,"Europe",3078.82293622425
"21/01/2022",21,1,2022,26779,16,"Austria","AT","AUT",8901064,"Europe",2935.92990680665
"20/01/2022",20,1,2022,29749,8,"Austria","AT","AUT",8901064,"Europe",2714.31595144131
"19/01/2022",19,1,2022,25203,12,"Austria","AT","AUT",8901064,"Europe",2480.05182301801
"18/01/2022",18,1,2022,28185,8,"Austria","AT","AUT",8901064,"Europe",2295.71431010944
"17/01/2022",17,1,2022,18381,8,"Austria","AT","AUT",8901064,"Europe",2092.41277222588
"16/01/2022",16,1,2022,16175,10,"Austria","AT","AUT",8901064,"Europe",1953.33951087196
"15/01/2022",15,1,2022,14915,8,"Austria","AT","AUT",8901064,"Europe",1810.80598903682
"14/01/2022",14,1,2022,17125,12,"Austria","AT","AUT",8901064,"Europe",1676.97929146448
"13/01/2022",13,1,2022,16997,9,"Austria","AT","AUT",8901064,"Europe",1526.19956445656
"12/01/2022",12,1,2022,16889,9,"Austria","AT","AUT",8901064,"Europe",1378.12737892908
"11/01/2022",11,1,2022,16559,10,"Austria","AT","AUT",8901064,"Europe",1224.15702212679
"10/01/2022",10,1,2022,12705,12,"Austria","AT","AUT",8901064,"Europe",1075.70285979294
"09/01/2022",9,1,2022,10941,12,"Austria","AT","AUT",8901064,"Europe",962.222044465695
"08/01/2022",8,1,2022,10726,8,"Austria","AT","AUT",8901064,"Europe",858.807441447449
"07/01/2022",7,1,2022,7053,13,"Austria","AT","AUT",8901064,"Europe",756.628645743925
"06/01/2022",6,1,2022,8897,8,"Austria","AT","AUT",8901064,"Europe",701.174601148806
"05/01/2022",5,1,2022,8795,10,"Austria","AT","AUT",8901064,"Europe",626.711593130889
"04/01/2022",4,1,2022,10089,12,"Austria","AT","AUT",8901064,"Europe",552.226115889067
"03/01/2022",3,1,2022,6002,21,"Austria","AT","AUT",8901064,"Europe",470.516783162103
"02/01/2022",2,1,2022,3488,12,"Austria","AT","AUT",8901064,"Europe",425.005370144513
"01/01/2022",1,1,2022,3003,8,"Austria","AT","AUT",8901064,"Europe",407.007521797394
"31/12/2021",31,12,2021,3704,12,"Austria","AT","AUT",8901064,"Europe",395.593156054153
"30/12/2021",30,12,2021,3817,24,"Austria","AT","AUT",8901064,"Europe",380.359022247228
"29/12/2021",29,12,2021,3184,15,"Austria","AT","AUT",8901064,"Europe",367.798726084882
"28/12/2021",28,12,2021,3345,17,"Austria","AT","AUT",8901064,"Europe",364.945134649071
"27/12/2021",27,12,2021,2604,18,"Austria","AT","AUT",8901064,"Europe",373.77553964335
"26/12/2021",26,12,2021,1736,16,"Austria","AT","AUT",8901064,"Europe",377.505430811418
"25/12/2021",25,12,2021,1631,17,"Austria","AT","AUT",8901064,"Europe",394.660683262136
"24/12/2021",24,12,2021,2117,13,"Austria","AT","AUT",8901064,"Europe",413.051743027575
"23/12/2021",23,12,2021,2269,19,"Austria","AT","AUT",8901064,"Europe",443.452602969712
"22/12/2021",22,12,2021,2165,16,"Austria","AT","AUT",8901064,"Europe",453.035726964776
"21/12/2021",21,12,2021,2816,25,"Austria","AT","AUT",8901064,"Europe",477.201377273548
"20/12/2021",20,12,2021,1951,22,"Austria","AT","AUT",8901064,"Europe",513.949792968571
"19/12/2021",19,12,2021,1886,30,"Austria","AT","AUT",8901064,"Europe",541.766692161746
"18/12/2021",18,12,2021,1987,25,"Austria","AT","AUT",8901064,"Europe",568.538772443384
"17/12/2021",17,12,2021,2348,28,"Austria","AT","AUT",8901064,"Europe",605.938795631623
"16/12/2021",16,12,2021,2699,30,"Austria","AT","AUT",8901064,"Europe",649.956005259596
"15/12/2021",15,12,2021,2930,29,"Austria","AT","AUT",8901064,"Europe",701.219539596614
"14/12/2021",14,12,2021,4131,45,"Austria","AT","AUT",8901064,"Europe",766.908315680013
"13/12/2021",13,12,2021,2936,40,"Austria","AT","AUT",8901064,"Europe",843.696888371997
"12/12/2021",12,12,2021,3263,36,"Austria","AT","AUT",8901064,"Europe",901.802301387789
"11/12/2021",11,12,2021,3268,36,"Austria","AT","AUT",8901064,"Europe",954.897077472985
"10/12/2021",10,12,2021,4823,49,"Austria","AT","AUT",8901064,"Europe",1026.2705672041
"09/12/2021",9,12,2021,3122,50,"Austria","AT","AUT",8901064,"Europe",1107.49681161713
"08/12/2021",8,12,2021,4316,54,"Austria","AT","AUT",8901064,"Europe",1208.66449224497
"07/12/2021",7,12,2021,6087,57,"Austria","AT","AUT",8901064,"Europe",1322.62839588615
"06/12/2021",6,12,2021,4427,48,"Austria","AT","AUT",8901064,"Europe",1417.36987847745
"05/12/2021",5,12,2021,4269,47,"Austria","AT","AUT",8901064,"Europe",1502.20243332707
"04/12/2021",4,12,2021,5316,57,"Austria","AT","AUT",8901064,"Europe",1584.99028880143
"03/12/2021",3,12,2021,6266,61,"Austria","AT","AUT",8901064,"Europe",1683.73129324764
"02/12/2021",2,12,2021,7262,63,"Austria","AT","AUT",8901064,"Europe",1771.48484720478
"01/12/2021",1,12,2021,8777,65,"Austria","AT","AUT",8901064,"Europe",1857.18246717471
"30/11/2021",30,11,2021,10966,40,"Austria","AT","AUT",8901064,"Europe",1927.38755726282
"29/11/2021",29,11,2021,8108,69,"Austria","AT","AUT",8901064,"Europe",1989.24533067058
"28/11/2021",28,11,2021,7989,58,"Austria","AT","AUT",8901064,"Europe",2021.56730925651
"27/11/2021",27,11,2021,9621,50,"Austria","AT","AUT",8901064,"Europe",2057.68658668222
"26/11/2021",26,11,2021,12053,66,"Austria","AT","AUT",8901064,"Europe",2078.16728427073
"25/11/2021",25,11,2021,12127,64,"Austria","AT","AUT",8901064,"Europe",2084.9866937256
"24/11/2021",24,11,2021,14460,50,"Austria","AT","AUT",8901064,"Europe",2067.73032976732
"23/11/2021",23,11,2021,14520,53,"Austria","AT","AUT",8901064,"Europe",2053.87805323049
"22/11/2021",22,11,2021,11978,58,"Austria","AT","AUT",8901064,"Europe",2025.28596581263
"21/11/2021",21,11,2021,11638,59,"Austria","AT","AUT",8901064,"Europe",1977.909607211
"20/11/2021",20,11,2021,14105,40,"Austria","AT","AUT",8901064,"Europe",1937.29648500449
"19/11/2021",19,11,2021,14077,54,"Austria","AT","AUT",8901064,"Europe",1870.11350553147
"18/11/2021",18,11,2021,14890,46,"Austria","AT","AUT",8901064,"Europe",1821.0407205251
"17/11/2021",17,11,2021,15026,50,"Austria","AT","AUT",8901064,"Europe",1763.67679189814
"16/11/2021",16,11,2021,16472,40,"Austria","AT","AUT",8901064,"Europe",1695.63998191677
"15/11/2021",15,11,2021,10985,39,"Austria","AT","AUT",8901064,"Europe",1584.56337354725
"14/11/2021",14,11,2021,11204,42,"Austria","AT","AUT",8901064,"Europe",1520.5485546447
"13/11/2021",13,11,2021,11444,53,"Austria","AT","AUT",8901064,"Europe",1448.56839586818
"12/11/2021",12,11,2021,12660,50,"Austria","AT","AUT",8901064,"Europe",1383.30653503896
"11/11/2021",11,11,2021,10591,53,"Austria","AT","AUT",8901064,"Europe",1308.25932719953
"10/11/2021",10,11,2021,13227,26,"Austria","AT","AUT",8901064,"Europe",1256.00714701074
"09/11/2021",9,11,2021,11975,31,"Austria","AT","AUT",8901064,"Europe",1155.85058145858
"08/11/2021",8,11,2021,7761,30,"Austria","AT","AUT",8901064,"Europe",1071.73704177388
"07/11/2021",7,11,2021,8023,21,"Austria","AT","AUT",8901064,"Europe",1023.25969120096
"06/11/2021",6,11,2021,8125,23,"Austria","AT","AUT",8901064,"Europe",964.547609139761
"05/11/2021",5,11,2021,9709,28,"Austria","AT","AUT",8901064,"Europe",912.980740280038
"04/11/2021",4,11,2021,9784,22,"Austria","AT","AUT",8901064,"Europe",845.56183395603
"03/11/2021",3,11,2021,8970,26,"Austria","AT","AUT",8901064,"Europe",774.862420942036
"02/11/2021",2,11,2021,6585,18,"Austria","AT","AUT",8901064,"Europe",714.746012386834
"01/11/2021",1,11,2021,5287,21,"Austria","AT","AUT",8901064,"Europe",685.513552087706
"31/10/2021",31,10,2021,4797,13,"Austria","AT","AUT",8901064,"Europe",656.74171087861
"30/10/2021",30,10,2021,5635,18,"Austria","AT","AUT",8901064,"Europe",625.273562801031
"29/10/2021",29,10,2021,5980,13,"Austria","AT","AUT",8901064,"Europe",586.120940148279
"28/10/2021",28,10,2021,5940,12,"Austria","AT","AUT",8901064,"Europe",545.687571732997
"27/10/2021",27,10,2021,4312,17,"Austria","AT","AUT",8901064,"Europe",505.849637751172
"26/10/2021",26,10,2021,4488,18,"Austria","AT","AUT",8901064,"Europe",481.167195292608
"25/10/2021",25,10,2021,3446,10,"Austria","AT","AUT",8901064,"Europe",461.315635973407
"24/10/2021",24,10,2021,2797,16,"Austria","AT","AUT",8901064,"Europe",440.53160386219
"23/10/2021",23,10,2021,3535,13,"Austria","AT","AUT",8901064,"Europe",423.70215515808
"22/10/2021",22,10,2021,3708,11,"Austria","AT","AUT",8901064,"Europe",401.794661851662
"21/10/2021",21,10,2021,3491,12,"Austria","AT","AUT",8901064,"Europe",381.235321979485
"20/10/2021",20,10,2021,3619,11,"Austria","AT","AUT",8901064,"Europe",362.844262214045
"19/10/2021",19,10,2021,3983,11,"Austria","AT","AUT",8901064,"Europe",345.093575329871
"18/10/2021",18,10,2021,2726,6,"Austria","AT","AUT",8901064,"Europe",330.454875956402
"17/10/2021",17,10,2021,1996,16,"Austria","AT","AUT",8901064,"Europe",316.209388001255
"16/10/2021",16,10,2021,2150,16,"Austria","AT","AUT",8901064,"Europe",309.198990143201
"15/10/2021",15,10,2021,2381,8,"Austria","AT","AUT",8901064,"Europe",302.559334479563
"14/10/2021",14,10,2021,2394,10,"Austria","AT","AUT",8901064,"Europe",296.121901831062
"13/10/2021",13,10,2021,2115,6,"Austria","AT","AUT",8901064,"Europe",288.763231002496
"12/10/2021",12,10,2021,2721,13,"Austria","AT","AUT",8901064,"Europe",286.628654731614
"11/10/2021",11,10,2021,1596,11,"Austria","AT","AUT",8901064,"Europe",285.437785864701
"10/10/2021",10,10,2021,1299,9,"Austria","AT","AUT",8901064,"Europe",285.370378192989
"09/10/2021",9,10,2021,1585,9,"Austria","AT","AUT",8901064,"Europe",286.336554820862
"08/10/2021",8,10,2021,1878,6,"Austria","AT","AUT",8901064,"Europe",284.100867042412
"07/10/2021",7,10,2021,1854,10,"Austria","AT","AUT",8901064,"Europe",283.550371056764
"06/10/2021",6,10,2021,2039,7,"Austria","AT","AUT",8901064,"Europe",283.134690414539
"05/10/2021",5,10,2021,2680,14,"Austria","AT","AUT",8901064,"Europe",280.899002636089
"04/10/2021",4,10,2021,1458,7,"Austria","AT","AUT",8901064,"Europe",274.484039211492
"03/10/2021",3,10,2021,1372,8,"Austria","AT","AUT",8901064,"Europe",273.596504867283
"02/10/2021",2,10,2021,1559,13,"Austria","AT","AUT",8901064,"Europe",273.214528060915
"01/10/2021",1,10,2021,1808,8,"Austria","AT","AUT",8901064,"Europe",271.754028507154
"30/09/2021",30,9,2021,1739,6,"Austria","AT","AUT",8901064,"Europe",274.225643136596
"29/09/2021",29,9,2021,1925,7,"Austria","AT","AUT",8901064,"Europe",279.539614589896
"28/09/2021",28,9,2021,2615,14,"Austria","AT","AUT",8901064,"Europe",283.954817087036
"27/09/2021",27,9,2021,1590,6,"Austria","AT","AUT",8901064,"Europe",283.786297907756
"26/09/2021",26,9,2021,1385,9,"Austria","AT","AUT",8901064,"Europe",286.684827791374
"25/09/2021",25,9,2021,1386,9,"Austria","AT","AUT",8901064,"Europe",286.752235463086
"24/09/2021",24,9,2021,1829,8,"Austria","AT","AUT",8901064,"Europe",291.80781084149
"23/09/2021",23,9,2021,1817,10,"Austria","AT","AUT",8901064,"Europe",296.492644025478
"22/09/2021",22,9,2021,1840,11,"Austria","AT","AUT",8901064,"Europe",302.357111464427
"21/09/2021",21,9,2021,2109,9,"Austria","AT","AUT",8901064,"Europe",306.053298796638
"20/09/2021",20,9,2021,1379,11,"Austria","AT","AUT",8901064,"Europe",308.210344291424
"19/09/2021",19,9,2021,1338,16,"Austria","AT","AUT",8901064,"Europe",312.94011592322
"18/09/2021",18,9,2021,1429,7,"Austria","AT","AUT",8901064,"Europe",313.535550356676
"17/09/2021",17,9,2021,2028,7,"Austria","AT","AUT",8901064,"Europe",315.209507537526
"16/09/2021",16,9,2021,2212,7,"Austria","AT","AUT",8901064,"Europe",314.119750178181
"15/09/2021",15,9,2021,2318,9,"Austria","AT","AUT",8901064,"Europe",308.277751963136
"14/09/2021",14,9,2021,2600,15,"Austria","AT","AUT",8901064,"Europe",299.728212267657
"13/09/2021",13,9,2021,1848,6,"Austria","AT","AUT",8901064,"Europe",291.324722527554
"12/09/2021",12,9,2021,1391,2,"Austria","AT","AUT",8901064,"Europe",284.943462938813
"11/09/2021",11,9,2021,1836,7,"Austria","AT","AUT",8901064,"Europe",281.483202457594
"10/09/2021",10,9,2021,2246,9,"Austria","AT","AUT",8901064,"Europe",275.978242601109
"09/09/2021",9,9,2021,2339,5,"Austria","AT","AUT",8901064,"Europe",266.192895590909
"08/09/2021",8,9,2021,2169,7,"Austria","AT","AUT",8901064,"Europe",255.68853341578
"07/09/2021",7,9,2021,2301,8,"Austria","AT","AUT",8901064,"Europe",247.644551258142
"06/09/2021",6,9,2021,1800,3,"Austria","AT","AUT",8901064,"Europe",239.971311294919
"05/09/2021",5,9,2021,1391,9,"Austria","AT","AUT",8901064,"Europe",232.724986585873
"04/09/2021",4,9,2021,1578,8,"Austria","AT","AUT",8901064,"Europe",228.141264909453
"03/09/2021",3,9,2021,1931,5,"Austria","AT","AUT",8901064,"Europe",222.838528068105
"02/09/2021",2,9,2021,1692,7,"Austria","AT","AUT",8901064,"Europe",215.592203359059
"01/09/2021",1,9,2021,1557,4,"Austria","AT","AUT",8901064,"Europe",211.334285429248
"31/08/2021",31,8,2021,1852,3,"Austria","AT","AUT",8901064,"Europe",208.345878650013
"30/08/2021",30,8,2021,1280,2,"Austria","AT","AUT",8901064,"Europe",201.178196224631
"29/08/2021",29,8,2021,1083,3,"Austria","AT","AUT",8901064,"Europe",196.616943772115
"28/08/2021",28,8,2021,1346,7,"Austria","AT","AUT",8901064,"Europe",193.403844753841
"27/08/2021",27,8,2021,1375,6,"Austria","AT","AUT",8901064,"Europe",187.64048882246
"26/08/2021",26,8,2021,1404,2,"Austria","AT","AUT",8901064,"Europe",182.877013354808
"25/08/2021",25,8,2021,1453,4,"Austria","AT","AUT",8901064,"Europe",177.978722543732
"24/08/2021",24,8,2021,1618,2,"Austria","AT","AUT",8901064,"Europe",171.305363044238
"23/08/2021",23,8,2021,1155,3,"Austria","AT","AUT",8901064,"Europe",162.946811751943
"22/08/2021",22,8,2021,983,2,"Austria","AT","AUT",8901064,"Europe",156.913825133714
"21/08/2021",21,8,2021,1106,2,"Austria","AT","AUT",8901064,"Europe",150.768492395965
"20/08/2021",20,8,2021,1286,1,"Austria","AT","AUT",8901064,"Europe",144.668098106024
"19/08/2021",19,8,2021,1313,2,"Austria","AT","AUT",8901064,"Europe",136.635350560337
"18/08/2021",18,8,2021,1291,0,"Austria","AT","AUT",8901064,"Europe",128.636306850507
"17/08/2021",17,8,2021,1214,0,"Austria","AT","AUT",8901064,"Europe",119.716024960611
"16/08/2021",16,8,2021,874,0,"Austria","AT","AUT",8901064,"Europe",112.761800162318
"15/08/2021",15,8,2021,797,0,"Austria","AT","AUT",8901064,"Europe",107.470297932921
"14/08/2021",14,8,2021,833,3,"Austria","AT","AUT",8901064,"Europe",102.403487942565
"13/08/2021",13,8,2021,951,2,"Austria","AT","AUT",8901064,"Europe",97.7635932063852
"12/08/2021",12,8,2021,968,2,"Austria","AT","AUT",8901064,"Europe",93.1911061419174
"11/08/2021",11,8,2021,859,0,"Austria","AT","AUT",8901064,"Europe",88.2815807188893
"10/08/2021",10,8,2021,874,1,"Austria","AT","AUT",8901064,"Europe",84.31576269983
"09/08/2021",9,8,2021,618,1,"Austria","AT","AUT",8901064,"Europe",80.642044591523
"08/08/2021",8,8,2021,436,1,"Austria","AT","AUT",8901064,"Europe",77.7996877676646
"07/08/2021",7,8,2021,563,1,"Austria","AT","AUT",8901064,"Europe",76.4515343334235
"06/08/2021",6,8,2021,571,1,"Austria","AT","AUT",8901064,"Europe",73.7776966888453
"05/08/2021",5,8,2021,601,1,"Austria","AT","AUT",8901064,"Europe",71.2049705518351
"04/08/2021",4,8,2021,497,2,"Austria","AT","AUT",8901064,"Europe",69.1827404004735
"03/08/2021",3,8,2021,595,1,"Austria","AT","AUT",8901064,"Europe",68.3064406682168
"02/08/2021",2,8,2021,403,2,"Austria","AT","AUT",8901064,"Europe",65.7000106953506
"01/08/2021",1,8,2021,346,1,"Austria","AT","AUT",8901064,"Europe",64.9472916945659
"31/07/2021",31,7,2021,420,1,"Austria","AT","AUT",8901064,"Europe",64.0372881264532
"30/07/2021",30,7,2021,544,0,"Austria","AT","AUT",8901064,"Europe",63.0935807224844
"29/07/2021",29,7,2021,531,1,"Austria","AT","AUT",8901064,"Europe",61.8240695719074
"28/07/2021",28,7,2021,506,0,"Austria","AT","AUT",8901064,"Europe",59.8243086444497
"27/07/2021",27,7,2021,547,0,"Austria","AT","AUT",8901064,"Europe",57.5212131942878
"26/07/2021",26,7,2021,365,1,"Austria","AT","AUT",8901064,"Europe",54.4429295194372
"25/07/2021",25,7,2021,316,2,"Austria","AT","AUT",8901064,"Europe",53.0947760851961
"24/07/2021",24,7,2021,325,1,"Austria","AT","AUT",8901064,"Europe",51.6118073075309
"23/07/2021",23,7,2021,342,1,"Austria","AT","AUT",8901064,"Europe",49.6906886637373
"22/07/2021",22,7,2021,421,1,"Austria","AT","AUT",8901064,"Europe",47.8482123036078
"21/07/2021",21,7,2021,419,0,"Austria","AT","AUT",8901064,"Europe",45.3541284502617
"20/07/2021",20,7,2021,363,0,"Austria","AT","AUT",8901064,"Europe",42.3095486112671
"19/07/2021",19,7,2021,336,0,"Austria","AT","AUT",8901064,"Europe",39.6581801905929
"18/07/2021",18,7,2021,265,0,"Austria","AT","AUT",8901064,"Europe",37.0405156057748
"17/07/2021",17,7,2021,336,0,"Austria","AT","AUT",8901064,"Europe",34.883470110989
"16/07/2021",16,7,2021,431,1,"Austria","AT","AUT",8901064,"Europe",31.8725941078505
"15/07/2021",15,7,2021,353,0,"Austria","AT","AUT",8901064,"Europe",28.1988759995434
"14/07/2021",14,7,2021,301,1,"Austria","AT","AUT",8901064,"Europe",25.4463960713011
"13/07/2021",13,7,2021,273,2,"Austria","AT","AUT",8901064,"Europe",22.9635468299071
"12/07/2021",12,7,2021,245,0,"Austria","AT","AUT",8901064,"Europe",21.0873666339215
"11/07/2021",11,7,2021,184,0,"Austria","AT","AUT",8901064,"Europe",19.3797056172161
"10/07/2021",10,7,2021,154,0,"Austria","AT","AUT",8901064,"Europe",18.1326636905431
"09/07/2021",9,7,2021,178,0,"Austria","AT","AUT",8901064,"Europe",17.1440178387662
"08/07/2021",8,7,2021,199,0,"Austria","AT","AUT",8901064,"Europe",16.4587065096937
"07/07/2021",7,7,2021,148,1,"Austria","AT","AUT",8901064,"Europe",15.4363568220608
"06/07/2021",6,7,2021,127,1,"Austria","AT","AUT",8901064,"Europe",14.8858608364124
"05/07/2021",5,7,2021,103,0,"Austria","AT","AUT",8901064,"Europe",14.7622801049403
"04/07/2021",4,7,2021,73,0,"Austria","AT","AUT",8901064,"Europe",14.7510454929883
"03/07/2021",3,7,2021,68,3,"Austria","AT","AUT",8901064,"Europe",15.2228991949726
"02/07/2021",2,7,2021,104,4,"Austria","AT","AUT",8901064,"Europe",15.672283673053
"01/07/2021",1,7,2021,108,1,"Austria","AT","AUT",8901064,"Europe",16.1778412108934
"30/06/2021",30,6,2021,80,0,"Austria","AT","AUT",8901064,"Europe",16.4362372857897
"29/06/2021",29,6,2021,106,2,"Austria","AT","AUT",8901064,"Europe",17.4585869734225
"28/06/2021",28,6,2021,93,1,"Austria","AT","AUT",8901064,"Europe",18.2899482578712
"27/06/2021",27,6,2021,73,1,"Austria","AT","AUT",8901064,"Europe",18.8966173032797
"26/06/2021",26,6,2021,66,2,"Austria","AT","AUT",8901064,"Europe",19.23365566184
"25/06/2021",25,6,2021,117,0,"Austria","AT","AUT",8901064,"Europe",20.8177359470733
"24/06/2021",24,6,2021,108,3,"Austria","AT","AUT",8901064,"Europe",21.727739515186
"23/06/2021",23,6,2021,99,4,"Austria","AT","AUT",8901064,"Europe",23.0646583374752
"22/06/2021",22,6,2021,116,0,"Austria","AT","AUT",8901064,"Europe",25.1767653844529
"21/06/2021",21,6,2021,102,2,"Austria","AT","AUT",8901064,"Europe",27.8730722529352
